App,Date,Month,CW,Platform,Campaign name,Source,Cost Net EUR,CPC Net EUR,Cost Gross EUR,EUR/USD,Cost Net USD,CPC Net USD,Cost Gross USD,Impressions,Clicks,Installs,CR %,02_Reopenings,03_Reopeners,04_Search,05_Favorite,06_DetailPage,07_ListPage,08_Email,09_Call,c_1eug9m,c_20gv5l,c_2gdlep,c_3mcwle,c_3mn473,c_3wmgwg,c_cxohyw,c_m8n2gh,c_ngwhy6,c_ptqr8d,c_qkf8fk,c_rf7rq2,c_siuh6e,c_wzuz9r,c_xb349m,c_xwzmca
Autoscout RM,2014-01-01,1,1,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3602,1.346598,0.44886600000000004,1.5364683180000003,1429,3,0,0.0,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPad,New Openers,Trademob DSP,3.3000000000000003,0.33,3.7653000000000003,1.3641,4.501530000000001,0.450153,5.136245730000001,2239,10,0,0.0,24,7,4,0,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPad,New Openers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3594,2.24301,0.448602,2.55927441,2280,5,0,0.0,17,3,27,0,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPad,New Openers,Trademob DSP,3.96,0.33,4.51836,1.3612,5.390352,0.449196,6.150391632000001,2875,12,0,0.0,26,7,12,0,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPad,New Openers,Trademob DSP,2.31,0.33,2.63571,1.3587,3.1385970000000003,0.448371,3.581139177,2081,7,0,0.0,17,5,20,6,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPad,New Openers,Trademob DSP,2.97,0.33,3.38877,1.3587,4.0353390000000005,0.448371,4.604321799,2181,9,0,0.0,21,8,16,0,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPad,New Openers,Trademob DSP,3.3000000000000003,0.33,3.7653000000000003,1.3587,4.48371,0.448371,5.11591311,2376,10,0,0.0,12,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPad,New Openers,Trademob DSP,1.98,0.33,2.25918,1.3654,2.703492,0.450582,3.0846843720000003,2145,6,0,0.0,22,2,52,2,139,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3667,1.353033,0.45101100000000005,1.5438106530000002,2069,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPad,New Openers,Trademob DSP,5.94,0.33,6.77754,1.3606,8.081964000000001,0.448998,9.221520924,1941,18,0,0.0,29,12,12,3,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPad,New Openers,Trademob DSP,2.64,0.33,3.0122400000000003,1.3597,3.589608,0.448701,4.095742728,1703,8,0,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3584,0.8965440000000001,0.44827200000000006,1.022956704,1782,2,0,0.0,18,1,24,0,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPad,New Openers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3584,2.2413600000000002,0.44827200000000006,2.5573917600000002,1961,5,0,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPad,New Openers,Trademob DSP,1.98,0.33,2.25918,1.3584,2.689632,0.44827200000000006,3.0688701120000004,1897,6,0,0.0,16,5,20,3,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3566,0.895356,0.447678,1.0216011960000002,1719,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3526,1.339074,0.44635800000000003,1.5278834340000003,1128,3,0,0.0,86,3,47,23,76,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3566,1.343034,0.447678,1.532401794,975,3,0,0.0,10,2,13,0,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPad,New Openers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3639,2.250435,0.45008699999999996,2.567746335,993,5,0,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3687,1.355013,0.45167100000000004,1.5460698330000002,950,3,0,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPad,New Openers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3687,0.45167100000000004,0.45167100000000004,0.5153566110000001,1017,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPad,New Openers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3687,1.8066840000000002,0.45167100000000004,2.0614264440000003,1142,4,0,0.0,7,4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,159,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPad,New Openers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3516,0.446028,0.446028,0.508917948,931,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3516,0.892056,0.446028,1.017835896,1017,2,0,0.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3498,0.0,0.0,0.0,788,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPad,New Openers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3519,2.2306350000000004,0.44612700000000005,2.5451545350000004,831,5,0,0.0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3543,0.8938380000000001,0.44691900000000007,1.019869158,867,2,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3495,0.89067,0.445335,1.01625447,842,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPad,New Openers,Trademob DSP,2.31,0.33,2.63571,1.3574,3.1355939999999998,0.447942,3.5777127539999998,1106,7,0,0.0,36,4,7,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3574,1.343826,0.447942,1.533305466,1171,3,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPad,New Openers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3574,2.23971,0.447942,2.55550911,1240,5,0,0.0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3638,1.3501619999999999,0.450054,1.540534842,1110,3,0,0.0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3676,0.0,0.0,0.0,87,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3573,0.895818,0.447909,1.0221283380000001,1001,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPad,New Openers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3675,1.8051,0.451275,2.0596191,1117,4,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPad,New Openers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3707,1.8093240000000002,0.45233100000000004,2.064438684,1220,4,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3707,1.3569930000000001,0.45233100000000004,1.5483290130000003,1390,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPad,New Openers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3707,0.9046620000000001,0.45233100000000004,1.032219342,1565,2,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPad,New Openers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3699,0.452067,0.452067,0.5158084470000001,205,1,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-18,2,8,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPad,New Openers,Trademob DSP,0.99,0.33,1.12959,1.3745,1.360755,0.453585,1.5526214550000002,637,3,1,33.33333333333333,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0
Autoscout RM,2014-02-20,2,8,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3706,0.0,0.0,0.0,299,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-21,2,8,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-22,2,8,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-23,2,8,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-24,2,9,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3735,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-25,2,9,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3754,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-26,2,9,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3726,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-27,2,9,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPad,New Openers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3634,2.24961,0.449922,2.56680501,6615,5,0,0.0,40,5,73,4,98,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPad,Browsers,Trademob DSP,4.29,0.33,4.89489,1.3634,5.848986,0.449922,6.673693026,10348,13,0,0.0,72,8,116,0,154,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPad,Browsers,Trademob DSP,3.3000000000000003,0.33,3.7653000000000003,1.3634,4.49922,0.449922,5.13361002,10386,10,0,0.0,39,4,35,3,99,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3602,2.24433,0.44886600000000004,2.56078053,11056,5,0,0.0,7,4,9,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPad,Browsers,Trademob DSP,2.97,0.33,3.38877,1.3641,4.0513770000000005,0.450153,4.622621157,11040,9,0,0.0,67,7,231,0,364,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPad,Browsers,Trademob DSP,4.62,0.33,5.27142,1.3594,6.280428,0.448602,7.165968348,12193,14,1,7.142857142857142,75,9,159,13,330,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3612,2.2459800000000003,0.449196,2.56266318,13031,5,0,0.0,54,5,75,0,326,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPad,Browsers,Trademob DSP,3.3000000000000003,0.33,3.7653000000000003,1.3587,4.48371,0.448371,5.11591311,15469,10,0,0.0,40,3,85,0,337,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPad,Browsers,Trademob DSP,7.260000000000001,0.33,8.283660000000001,1.3587,9.864162,0.448371,11.255008842000002,18324,22,0,0.0,53,12,104,4,223,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPad,Browsers,Trademob DSP,6.6000000000000005,0.33,7.530600000000001,1.3587,8.96742,0.448371,10.23182622,18955,20,0,0.0,160,9,622,9,813,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPad,Browsers,Trademob DSP,4.62,0.33,5.27142,1.3654,6.308148,0.450582,7.197596868,13231,14,0,0.0,150,8,131,5,385,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPad,Browsers,Trademob DSP,4.62,0.33,5.27142,1.3667,6.314154,0.45101100000000005,7.204449714,13570,14,0,0.0,67,8,179,3,349,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3606,2.24499,0.448998,2.5615335900000002,8524,5,0,0.0,42,4,54,9,293,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPad,Browsers,Trademob DSP,2.31,0.33,2.63571,1.3597,3.140907,0.448701,3.5837748869999997,7715,7,0,0.0,35,5,79,2,105,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPad,Browsers,Trademob DSP,0.99,0.33,1.12959,1.3584,1.344816,0.44827200000000006,1.5344350560000002,8210,3,0,0.0,98,3,243,1,236,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3584,2.2413600000000002,0.44827200000000006,2.5573917600000002,8535,5,0,0.0,79,4,50,4,140,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3584,1.7930880000000002,0.44827200000000006,2.045913408,8855,4,0,0.0,209,3,554,0,127,638,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPad,Browsers,Trademob DSP,1.98,0.33,2.25918,1.3566,2.686068,0.447678,3.064803588,7083,6,0,0.0,52,6,82,18,361,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPad,Browsers,Trademob DSP,0.99,0.33,1.12959,1.3526,1.339074,0.44635800000000003,1.5278834340000003,5447,3,0,0.0,6,2,7,3,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPad,Browsers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3566,0.447678,0.447678,0.5108005980000001,5082,1,0,0.0,1,1,15,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPad,Browsers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3639,0.45008699999999996,0.45008699999999996,0.513549267,5296,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPad,Browsers,Trademob DSP,0.99,0.33,1.12959,1.3687,1.355013,0.45167100000000004,1.5460698330000002,5348,3,0,0.0,3,1,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3687,1.8066840000000002,0.45167100000000004,2.0614264440000003,5986,4,0,0.0,31,3,44,17,107,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPad,Browsers,Trademob DSP,0.66,0.33,0.7530600000000001,1.3687,0.9033420000000001,0.45167100000000004,1.0307132220000002,6243,2,0,0.0,2,1,7,1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPad,Browsers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3658,0.450714,0.450714,0.514264674,1118,1,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,5885,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3516,1.784112,0.446028,2.035671792,6156,4,0,0.0,13,3,54,0,113,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPad,Browsers,Trademob DSP,0.99,0.33,1.12959,1.3498,1.336302,0.44543400000000005,1.5247205820000003,5129,3,0,0.0,6,2,6,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPad,Browsers,Trademob DSP,2.64,0.33,3.0122400000000003,1.3519,3.5690160000000004,0.44612700000000005,4.072247256000001,4769,8,0,0.0,58,6,91,0,264,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3543,0.0,0.0,0.0,4568,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3495,1.78134,0.445335,2.03250894,4755,4,0,0.0,8,1,25,0,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPad,Browsers,Trademob DSP,1.98,0.33,2.25918,1.3574,2.687652,0.447942,3.066610932,5156,6,0,0.0,57,3,92,9,236,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPad,Browsers,Trademob DSP,2.31,0.33,2.63571,1.3574,3.1355939999999998,0.447942,3.5777127539999998,6001,7,0,0.0,26,2,3,0,64,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3574,1.791768,0.447942,2.044407288,6225,4,0,0.0,6,3,8,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPad,Browsers,Trademob DSP,1.6500000000000001,0.33,1.8826500000000002,1.3638,2.25027,0.450054,2.56755807,5322,5,0,0.0,6,2,46,6,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPad,Browsers,Trademob DSP,0.33,0.33,0.37653000000000003,1.3676,0.451308,0.451308,0.514942428,760,1,0,0.0,5,1,4,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPad,Browsers,Trademob DSP,0.99,0.33,1.12959,1.3573,1.343727,0.447909,1.533192507,5149,3,0,0.0,5,2,10,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPad,Browsers,Trademob DSP,1.32,0.33,1.5061200000000001,1.3675,1.8051,0.451275,2.0596191,6315,4,0,0.0,1,1,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
